username,services,freq,User_Id
tami_vail,[34],1,5046
harlan_talbott,"[21, 8]",1,5047
georgie_reiss,"[28, 34]",3,5048
karla_fitzpatrick,"[12, 30]",2,5049
antionette_ogden,[34],1,5050
nina_altman,[34],3,5051
jefferey_williford,"[34, 8]",3,5052
shelli_atkinson,[15],2,5053
jewell_criswell,[80],1,5054
lynda_hanna,[80],1,5055
shelton_gabbard,"[30, 34]",1,5056
jeanette_mcpherson,[80],3,5057
joanne_crews,"[80, 34, 20]",2,5058
derrick_dalton,"[80, 30]",3,5059
carlene_hassell,[34],3,5060
marcellus_beckwith,"[34, 36]",3,5061
enoch_boatwright,[34],1,5062
jack_blackwell,[34],3,5063
martha_kong,"[34, 30]",3,5064
granville_deloach,"[38, 37]",1,5065
tisha_camp,[34],3,5066
geoffrey_rodgers,[34],2,5067
patrick_greenfield,"[37, 3]",3,5068
waylon_loera,[80],3,5069
jerold_limon,[80],1,5070
bonnie_thornhill,[80],3,5071
angel_falk,[30],3,5072
earlene_linkous,[54],2,5073
elnora_ham,"[4, 34, 38]",1,5074
christopher_salter,[34],3,5075
quincy_hackney,"[15, 1]",1,5076
ellsworth_sturgeon,[80],2,5077
caroline_barraza,"[30, 34]",3,5078
otto_levesque,"[80, 34]",1,5079
laura_montenegro,"[37, 34]",3,5080
deshawn_garcia,[34],2,5081
chadwick_mccormack,[80],3,5082
erich_parks,[30],2,5083
mindy_washington,[30],1,5084
eldridge_aaron,"[30, 34, 80]",2,5085
quentin_stone,"[8, 80]",2,5086
ruthie_haugen,[30],1,5087
kelley_burchfield,"[34, 8]",3,5088
tracey_barfield,"[40, 80]",2,5089
vern_barajas,"[34, 38]",3,5090
kenton_randolph,"[30, 34]",1,5091
ahmed_fredericks,"[30, 21]",3,5092
hugh_hurt,[80],1,5093
magda_cordero,[21],2,5094
cindy_booth,[80],3,5095
boyd_fite,[38],3,5096
marshall_snow,[80],3,5097
rusty_brock,"[80, 34]",2,5098
nigel_gentile,"[34, 20]",2,5099
valentin_felder,"[80, 30]",1,5100
gail_batchelor,[62],3,5101
jesus_doran,"[30, 28]",2,5102
jean_bryan,[8],2,5103
cliff_lefebvre,[34],2,5104
lorie_hopper,[37],3,5105
dillon_fortner,[40],3,5106
joann_parker,"[34, 80]",2,5107
mark_cloutier,[80],3,5108
ginger_rayford,[34],2,5109
aileen_torrence,"[80, 34]",1,5110
franklin_dunne,[],2,5111
lino_bennett,"[28, 24]",1,5112
donnie_mcfadden,[34],2,5113
gloria_gatewood,"[34, 54]",2,5114
cindy_butts,[37],3,5115
desmond_cohn,[34],2,5116
kylie_mcleod,"[34, 3]",2,5117
zane_sheehan,[34],1,5118
luigi_pitman,[80],1,5119
tanner_huff,"[53, 34]",2,5120
lane_mundy,"[34, 30]",2,5121
sybil_cordova,"[4, 24, 37]",2,5122
cathie_bratton,[34],1,5123
tina_reyes,[80],2,5124
nichole_pereira,"[21, 34, 8]",2,5125
mina_buck,"[30, 80]",2,5126
elida_kersey,[20],1,5127
hans_wimberly,[1],1,5128
tuan_kunkel,[37],2,5129
dennis_friedman,"[34, 80, 40]",2,5130
isabell_bateman,[30],1,5131
kennith_escamilla,"[62, 37, 34]",3,5132
mayme_bridges,[30],1,5133
jerome_muniz,[40],1,5134
madge_felder,"[34, 30, 80, 38]",2,5135
eula_pointer,[30],2,5136
amber_bowser,[37],1,5137
luther_hackney,[28],2,5138
shonda_grady,"[8, 62]",3,5139
tara_sorrell,"[38, 80]",2,5140
marlena_harkins,"[34, 37, 36]",1,5141
walton_craddock,[30],1,5142
pamela_crouse,"[34, 80]",3,5143
michele_upshaw,"[34, 8]",2,5144
kris_copley,"[34, 80]",2,5145
omer_hillman,"[80, 34, 8]",1,5146
rosalia_joyner,[28],2,5147
rosalia_alcorn,"[24, 80, 34]",1,5148
luanne_grey,"[34, 24, 80]",2,5149
marcia_bair,[30],2,5150
gregg_lemieux,"[34, 80]",2,5151
craig_crutcher,[12],3,5152
chad_kent,"[30, 80]",3,5153
ray_wingfield,[80],3,5154
karen_corona,"[30, 34]",1,5155
elmer_salinas,"[30, 34]",1,5156
virgie_walston,"[30, 80]",3,5157
johnna_leslie,"[34, 12]",1,5158
willard_solomon,[34],2,5159
freddy_brinkley,"[34, 54]",1,5160
teddy_rollins,"[37, 80, 15, 34]",1,5161
arlen_cosby,"[80, 34]",2,5162
fredrick_needham,[37],2,5163
woodrow_mckeon,"[37, 28, 15]",2,5164
cherie_toney,"[37, 36]",1,5165
mohamed_champion,[34],2,5166
jeanie_escamilla,"[8, 80, 30]",1,5167
janeen_mccurdy,"[30, 28]",3,5168
mitzi_grey,[80],3,5169
greta_dickerson,"[40, 24, 34, 80]",2,5170
sarah_carey,"[37, 3]",3,5171
rebeca_halverson,[21],2,5172
ilene_mccord,"[37, 21, 80]",1,5173
rae_durand,[34],1,5174
tiana_case,"[21, 24, 34]",1,5175
delfina_carbone,[38],2,5176
russel_rollins,[34],2,5177
ali_mahan,"[37, 12, 80]",3,5178
mohammed_sanches,"[38, 34]",2,5179
lamont_saldana,"[80, 3]",2,5180
brad_ferro,"[62, 37]",2,5181
raymon_appel,[21],2,5182
bo_macon,"[34, 30]",2,5183
mario_sturdivant,[28],2,5184
martha_merriman,[12],2,5185
carrie_fennell,"[30, 80, 36]",1,5186
catina_brogan,"[34, 15, 80]",1,5187
huey_katz,[15],1,5188
genevieve_arsenault,[30],1,5189
yvonne_gann,[80],2,5190
trent_cavazos,[80],1,5191
tessie_luckett,"[30, 34, 12, 36]",2,5192
corey_archibald,"[28, 40, 15]",3,5193
blair_dobbs,[34],2,5194
sandra_seal,[30],3,5195
theron_gladney,"[80, 34]",1,5196
tyree_batson,[28],2,5197
jocelyn_sellars,[37],2,5198
victor_mcculloch,"[34, 21]",1,5199
isabel_ingraham,[38],3,5200
tina_danner,"[80, 30]",1,5201
alphonso_dorris,"[30, 20]",2,5202
neva_booth,[80],2,5203
granville_mullin,"[15, 80]",3,5204
frankie_hardwick,"[30, 12]",1,5205
rafael_schwartz,"[34, 38]",3,5206
jorge_mark,"[4, 30, 3]",2,5207
christal_sorensen,"[80, 30, 34]",1,5208
julius_hyde,[34],3,5209
colette_pike,"[36, 8]",1,5210
regina_dickson,"[30, 62]",3,5211
hanna_troutman,"[80, 34, 37]",2,5212
moises_kinder,"[80, 34, 24]",3,5213
linwood_pellegrino,[34],2,5214
shanda_fahey,[4],2,5215
stanley_dion,[30],2,5216
ezekiel_wade,"[80, 37]",3,5217
diane_daley,"[80, 37]",2,5218
renate_creamer,[34],3,5219
marylou_beasley,"[80, 34]",1,5220
beulah_lawless,"[34, 30]",1,5221
jermaine_langer,"[37, 34]",1,5222
nedra_greenberg,"[40, 80, 34]",2,5223
peggy_lu,"[34, 30]",2,5224
josh_mccue,[80],1,5225
kelley_acker,[80],2,5226
amanda_perrin,[34],1,5227
jamey_pippin,"[80, 36]",1,5228
jana_foust,"[37, 34]",3,5229
hosea_hedgepeth,"[34, 54]",1,5230
miguel_salisbury,"[12, 34]",1,5231
long_mora,"[34, 80]",1,5232
audra_church,"[34, 30, 37]",1,5233
elba_blanton,[30],2,5234
daniel_mcdonald,"[34, 80]",1,5235
brandie_niles,[37],2,5236
rocky_pederson,"[34, 80]",2,5237
iva_ojeda,"[24, 30, 37]",1,5238
beulah_windham,"[12, 40]",3,5239
gene_pettis,[34],2,5240
latonya_provost,"[80, 54, 30]",2,5241
kimberley_nestor,"[80, 34]",3,5242
mariana_meacham,[30],1,5243
sue_whitaker,[28],2,5244
hayden_singh,"[80, 34, 36]",2,5245
sydney_hay,[34],2,5246
marilyn_wickham,[36],3,5247
dollie_colby,"[15, 80]",1,5248
arleen_cambell,[37],1,5249
lori_mccants,"[34, 28]",1,5250
marcelina_flores,[30],3,5251
meagan_montoya,[80],1,5252
russel_chaffin,"[40, 62]",3,5253
nolan_lund,"[24, 21, 34, 30]",1,5254
johnnie_miner,[37],2,5255
rosetta_belanger,[80],2,5256
brianne_chapman,[20],2,5257
kristy_thames,"[80, 40]",2,5258
franklyn_sonnier,"[24, 34]",3,5259
jules_ames,"[4, 20]",3,5260
bertha_ngo,[37],3,5261
abbie_mccall,[80],2,5262
rosalina_hadden,"[30, 80]",2,5263
trenton_coble,[6],2,5264
eileen_buchanan,"[34, 24]",1,5265
alex_delagarza,"[30, 80, 4]",2,5266
suzan_gavin,[80],2,5267
sallie_godfrey,"[34, 37]",2,5268
oswaldo_childers,"[30, 80, 3]",3,5269
arlen_speight,[34],2,5270
vicente_ferro,[30],3,5271
roland_otoole,[34],3,5272
lolita_cheatham,"[80, 28]",3,5273
ali_banner,"[28, 34, 80]",3,5274
jaime_antonio,[3],2,5275
shelby_askew,"[34, 15]",2,5276
louis_gaskin,[80],3,5277
chung_thorne,"[80, 34]",2,5278
erin_farnsworth,"[6, 30, 24]",3,5279
roma_butcher,"[80, 37, 30]",2,5280
young_montes,[80],2,5281
lucien_ayala,"[28, 6]",1,5282
leonora_healey,[8],2,5283
johnna_cooksey,"[4, 80]",3,5284
grover_osburn,"[30, 37]",2,5285
shirlene_london,"[34, 20]",1,5286
norberto_driscoll,[30],1,5287
maude_koch,"[15, 34]",1,5288
margaret_westmoreland,"[34, 30]",2,5289
violet_littleton,[34],2,5290
jerome_sweeney,"[34, 30]",3,5291
antony_vail,"[34, 40]",2,5292
jerrell_lomax,[34],3,5293
jamar_pino,[38],1,5294
ivan_crowley,"[12, 34]",2,5295
landon_dodds,[30],3,5296
delilah_blanks,[12],2,5297
keven_douglas,"[12, 30]",1,5298
rita_gracia,[34],2,5299
sonny_moe,[34],1,5300
abdul_dunning,"[20, 34, 30]",2,5301
rodger_bentley,"[1, 12]",1,5302
petra_dejesus,[30],1,5303
carole_tejada,[34],1,5304
freeman_durkin,"[80, 34]",3,5305
judith_ritter,[80],1,5306
minerva_kasper,"[15, 62]",1,5307
lynne_ammons,"[12, 80, 34]",2,5308
erica_jasper,[37],2,5309
terrence_dion,"[30, 37]",1,5310
matilda_stiltner,"[4, 24, 30]",2,5311
beverly_westbrook,[34],3,5312
ryan_farrington,[37],2,5313
ernie_catron,"[34, 3]",2,5314
lonny_coulter,"[80, 53]",3,5315
jung_ennis,[34],1,5316
howard_estrada,[34],2,5317
myrtis_eddy,"[80, 34]",3,5318
venita_crawford,"[3, 6]",3,5319
jamie_benitez,"[80, 34]",1,5320
toby_caruso,"[30, 80, 34]",1,5321
brianna_carl,"[1, 80]",3,5322
elma_person,"[80, 34, 30]",2,5323
paige_hedrick,"[34, 36]",2,5324
bobbie_thiel,"[37, 15]",3,5325
alyssa_meredith,"[34, 80]",2,5326
sonny_romo,[30],1,5327
raymond_finnegan,"[4, 80]",2,5328
adrian_bolling,"[21, 34]",3,5329
luciano_saxon,"[24, 28, 37]",2,5330
connie_stuart,"[80, 34, 30]",1,5331
lois_barr,"[34, 38]",2,5332
bobby_ng,"[30, 21]",1,5333
christoper_hume,"[34, 80, 4]",1,5334
stan_oglesby,"[30, 34]",2,5335
chuck_irizarry,[34],3,5336
erika_hembree,[30],2,5337
dallas_burdette,[34],2,5338
ralph_parks,"[12, 30, 34]",2,5339
julius_vetter,"[6, 30]",2,5340
chantel_mcmahan,"[80, 34, 37]",3,5341
sharlene_burk,[34],3,5342
corrie_sperry,"[30, 20, 34]",2,5343
tracy_copeland,[20],3,5344
kathryn_ingram,"[1, 34]",3,5345
chris_herron,[80],3,5346
majorie_medeiros,"[12, 34]",3,5347
kaitlin_grimm,[24],2,5348
pasquale_mclemore,[30],2,5349
cari_faust,"[80, 34]",3,5350
thaddeus_burger,"[30, 34]",1,5351
kyle_culver,[37],3,5352
taylor_ponder,"[30, 1, 34, 54]",3,5353
hector_marble,"[80, 34, 37]",1,5354
laverne_lawless,[34],3,5355
anthony_judd,"[1, 24]",1,5356
rod_cerda,[1],3,5357
sang_loya,"[80, 34]",1,5358
parker_tomlinson,[53],3,5359
blanca_flaherty,"[1, 38, 34]",2,5360
jacklyn_kirkwood,[12],2,5361
elma_erdmann,[30],2,5362
bryce_solis,"[20, 34]",2,5363
glenda_farrell,"[21, 80, 40]",2,5364
zachary_bourque,[30],1,5365
david_barrow,[30],2,5366
nelda_cooper,[30],2,5367
chloe_oden,[34],2,5368
lupe_sutton,"[80, 37, 30]",2,5369
michael_weems,[28],2,5370
tera_wakefield,"[30, 38]",2,5371
denise_kane,"[80, 34, 8]",2,5372
cecil_mcmaster,[80],2,5373
concetta_brock,"[40, 80]",1,5374
willy_morgan,"[30, 80]",3,5375
jarod_farrow,"[34, 36, 80]",2,5376
mollie_frederick,[34],2,5377
bradley_kellum,"[37, 34]",2,5378
jc_williams,"[80, 30]",2,5379
kendra_shuman,"[34, 80]",2,5380
lora_gage,[36],2,5381
sonya_irvine,"[34, 36]",1,5382
blanche_field,"[34, 6, 37]",2,5383
flor_hollins,"[24, 21]",2,5384
andrea_ivey,"[34, 30, 80]",3,5385
dwight_friedman,"[34, 80]",2,5386
delilah_segal,"[80, 30]",1,5387
chauncey_bolduc,[30],1,5388
kari_fain,"[80, 30, 21]",2,5389
ned_pickering,"[3, 80]",1,5390
blake_mclendon,"[54, 80, 40]",2,5391
simon_prince,"[34, 36]",1,5392
mina_grimes,[80],1,5393
leif_decker,[80],3,5394
rosina_pollack,[37],3,5395
dollie_mccarter,"[28, 1, 37]",2,5396
randolph_bautista,"[30, 34]",2,5397
donnie_epps,"[37, 80]",1,5398
bryan_medrano,"[15, 30]",2,5399
bernice_hook,"[38, 12]",2,5400
elizebeth_hodgson,[30],2,5401
miguel_deal,"[21, 30]",3,5402
tiffani_chastain,[24],1,5403
donna_barreto,"[80, 34, 30]",2,5404
lucy_gandy,[30],3,5405
nick_sykes,"[53, 34]",3,5406
herlinda_roundtree,"[37, 30, 28, 3]",2,5407
cesar_cyr,[34],1,5408
rachelle_ames,"[37, 3, 4]",2,5409
devon_hartmann,"[80, 34, 28]",3,5410
derek_hayden,"[80, 36]",3,5411
scotty_robey,"[80, 30]",2,5412
deon_wright,[34],1,5413
george_matteson,[34],3,5414
rachelle_bucher,"[1, 34]",1,5415
manual_posey,"[6, 30]",3,5416
amy_keefe,"[80, 12, 34]",3,5417
jessie_williamson,"[20, 80]",2,5418
buford_burden,"[34, 20]",1,5419
addie_ruff,"[21, 80]",1,5420
delma_doughty,[38],3,5421
carole_horst,"[30, 37]",2,5422
kitty_hyman,"[30, 37]",3,5423
luann_kimble,"[34, 80]",1,5424
hildegard_tyler,[34],2,5425
kathleen_hyland,"[80, 34]",2,5426
suzette_zambrano,"[21, 15]",3,5427
frances_turpin,"[80, 30]",3,5428
alba_farrell,"[30, 34]",2,5429
sharla_jewett,"[34, 80]",3,5430
angelina_roderick,"[36, 8]",1,5431
allen_montemayor,"[37, 34]",3,5432
leta_hanson,[37],1,5433
selina_mcclendon,"[24, 80]",3,5434
darron_pino,"[21, 15]",2,5435
lemuel_lemay,"[20, 80]",2,5436
jamal_atchison,"[24, 8, 80]",1,5437
ted_hanson,"[34, 30]",1,5438
latrice_caraballo,[34],1,5439
migdalia_dionne,[30],3,5440
moses_douglass,[34],2,5441
janna_leroy,"[80, 30, 3]",3,5442
ginny_gresham,[80],2,5443
nathanael_metzler,[34],2,5444
geraldo_wang,[80],3,5445
clarence_kirchner,"[30, 20]",2,5446
rebekah_smothers,"[80, 62]",1,5447
marcel_locklear,[34],2,5448
ashleigh_truong,"[12, 30]",3,5449
aaron_lira,"[80, 34]",1,5450
damien_godfrey,"[3, 34]",3,5451
gil_otero,[6],3,5452
terra_meek,"[37, 34, 12]",2,5453
dolores_westbrook,"[34, 28]",3,5454
king_todd,"[80, 34]",2,5455
madeline_mcarthur,"[30, 34]",1,5456
terrell_chase,[34],2,5457
mauricio_harlow,[34],1,5458
eva_boyette,[34],3,5459
venus_peterson,"[80, 34]",3,5460
jamar_francis,[38],3,5461
jarod_bolt,[80],3,5462
chanel_minnick,[40],3,5463
raymon_slaton,"[28, 34]",3,5464
irene_vanhorn,"[30, 34]",2,5465
erasmo_larose,"[37, 28]",3,5466
tracy_chun,"[34, 80]",2,5467
danny_espino,[15],3,5468
dee_calvert,[37],1,5469
sanford_magee,"[36, 34]",3,5470
darleen_furlong,[34],1,5471
cherie_aleman,"[4, 80]",3,5472
gale_saldana,[30],1,5473
tim_patton,"[80, 37, 34]",2,5474
brice_wisniewski,[80],3,5475
dwight_buford,[34],2,5476
matt_steward,"[37, 34]",2,5477
marcia_barnes,"[34, 30]",2,5478
selina_wheeler,"[24, 54]",2,5479
young_leone,"[34, 80]",1,5480
marty_baylor,"[80, 34]",2,5481
jade_lovejoy,"[30, 8, 34]",1,5482
jonathan_boettcher,"[34, 21]",1,5483
charity_ocasio,[34],2,5484
mohammed_lunsford,[36],1,5485
antwan_beaulieu,"[30, 80]",2,5486
gene_balderas,"[34, 80, 37]",2,5487
abraham_bird,"[53, 34]",2,5488
santa_carroll,"[80, 37]",2,5489
reggie_bartlett,"[37, 80, 30]",2,5490
suzanna_perron,[4],1,5491
eduardo_gruber,"[80, 15, 21]",1,5492
danielle_person,[36],1,5493
tami_egan,"[21, 80, 34]",2,5494
fabiola_spangler,[80],1,5495
eloy_fellows,"[21, 36]",3,5496
debra_prater,"[80, 28, 34]",2,5497
guadalupe_ibarra,[34],2,5498
phil_holden,[80],1,5499
dorothea_schneider,"[30, 34]",1,5500
sierra_grenier,"[34, 80]",2,5501
alfred_baines,[80],2,5502
lionel_broderick,"[8, 34]",1,5503
rosa_wheat,[80],3,5504
maudie_menendez,[80],2,5505
laureen_lock,"[34, 80]",1,5506
alva_saunders,[34],3,5507
leslie_whiting,"[40, 34]",1,5508
roxie_meehan,[34],2,5509
esther_hanks,[37],1,5510
cornelius_kimball,[15],2,5511
fatima_mendenhall,"[12, 34]",2,5512
ilene_large,"[80, 54]",3,5513
timmy_simons,"[80, 36, 37]",2,5514
ambrose_ziegler,"[34, 80]",2,5515
elise_taylor,[34],1,5516
kaye_daniels,[80],2,5517
kimberley_browne,[34],1,5518
dan_skipper,[15],1,5519
earlene_boland,[80],1,5520
willis_chau,[80],3,5521
deirdre_emery,[34],2,5522
kyla_arsenault,[30],3,5523
corine_hutchings,[80],2,5524
roland_mcgregor,[34],3,5525
marshall_wheat,"[15, 34, 80]",2,5526
gillian_ginn,[21],2,5527
toney_castellanos,[34],2,5528
alyce_cassell,[30],2,5529
carole_gomez,"[34, 24]",3,5530
kristi_pendleton,"[28, 3]",1,5531
tobias_chacon,[80],1,5532
winnifred_pitts,[12],2,5533
dusty_ragland,"[34, 12]",1,5534
madelyn_tubbs,[34],2,5535
kendrick_jose,[8],2,5536
toby_ames,[34],1,5537
jonas_haag,"[30, 34, 80]",2,5538
hershel_mcinnis,"[37, 80]",3,5539
isaiah_whelan,"[34, 80]",3,5540
bennett_himes,"[80, 12]",3,5541
houston_wisniewski,[34],2,5542
adelaida_beaver,[34],2,5543
darwin_gann,"[12, 37]",2,5544
una_waldrop,[34],3,5545
boyce_caro,"[34, 30, 28]",2,5546
denis_dye,[34],2,5547
lindsay_oh,"[21, 3]",1,5548
daron_montemayor,[37],2,5549
ulysses_bronson,"[30, 37, 34]",3,5550
vince_weiss,"[30, 38, 37]",1,5551
collin_lashley,[4],1,5552
brigitte_pritchard,"[34, 12, 38]",1,5553
dara_mcclanahan,[21],2,5554
oralia_ruffin,"[37, 34]",2,5555
leigh_demers,"[30, 34]",2,5556
justin_lattimore,[80],3,5557
johnson_walton,[34],2,5558
shana_hillard,[34],2,5559
myles_mason,[8],1,5560
judson_conley,"[80, 34]",3,5561
tomas_hamlin,"[34, 80]",3,5562
imelda_beeler,"[80, 34, 28]",1,5563
ariel_romo,"[80, 34]",3,5564
quentin_vasquez,[80],3,5565
kevin_beverly,[30],1,5566
otto_beckett,"[28, 30]",2,5567
linda_rowley,[80],1,5568
harold_lara,[34],3,5569
wilbur_hester,[34],2,5570
alba_nabors,[],2,5571
valarie_henson,[80],3,5572
hallie_fredrickson,"[30, 6, 38]",1,5573
george_deleon,"[30, 34, 80]",1,5574
angie_chappell,"[80, 34]",2,5575
avery_rosser,"[38, 40]",2,5576
dalton_finley,[34],2,5577
charlotte_coleman,"[80, 21]",2,5578
lucia_nash,[34],3,5579
matilde_early,[34],3,5580
melissa_mcneill,[80],3,5581
monica_newberry,[34],3,5582
josefa_sims,"[34, 30, 20]",3,5583
franklin_bond,[1],2,5584
philomena_alvarez,"[34, 80]",2,5585
warren_rafferty,"[4, 34]",1,5586
wanda_betz,"[34, 80]",2,5587
stefan_byrd,[34],3,5588
christoper_goodman,"[34, 1]",2,5589
bertram_westmoreland,"[80, 4]",2,5590
estelle_weinberg,"[37, 30, 80]",1,5591
tasha_jean,"[28, 34]",2,5592
art_manson,"[34, 12, 80]",2,5593
otha_eagle,"[34, 80]",1,5594
ferdinand_cyr,[34],2,5595
russell_givens,"[34, 80]",1,5596
houston_lohr,"[40, 34]",2,5597
stewart_patterson,[34],2,5598
inez_robey,"[6, 34]",1,5599
wilson_linder,"[8, 21]",1,5600
alta_black,[30],3,5601
cora_hannah,[20],2,5602
catherine_hannan,[1],3,5603
heidi_curran,"[30, 80]",3,5604
alyce_prater,[40],1,5605
kyle_hendrick,"[80, 15, 34]",1,5606
debora_munger,"[30, 34]",1,5607
oma_settle,"[80, 12]",2,5608
roscoe_crow,"[34, 28]",2,5609
wilber_perdue,[34],2,5610
virgina_finn,[34],3,5611
ellis_rutherford,[30],3,5612
nolan_roque,"[30, 80, 34]",1,5613
edgar_nathan,"[21, 15, 34]",1,5614
hans_strand,"[40, 80, 34]",2,5615
damien_keegan,"[34, 80]",3,5616
mia_patel,"[80, 34]",2,5617
rory_salcedo,"[80, 34]",2,5618
connie_kruse,[80],2,5619
nathanael_little,[34],1,5620
les_weis,[34],2,5621
yesenia_finch,[30],1,5622
abel_arriaga,"[80, 37]",2,5623
ellsworth_duckett,"[3, 30]",2,5624
giovanni_weinberg,[3],2,5625
marisa_wild,[36],3,5626
marcelle_paquette,[80],3,5627
stewart_cota,[34],2,5628
miguel_lind,[6],1,5629
rosita_horvath,"[37, 34, 30]",2,5630
eliseo_gracia,"[12, 4]",3,5631
chandra_stewart,"[34, 80]",1,5632
bruce_toth,[34],3,5633
bette_nadeau,"[40, 20]",2,5634
gerardo_gaytan,"[6, 80]",1,5635
renato_fine,"[38, 80]",2,5636
beatrice_fennell,"[24, 34]",2,5637
verla_yancey,"[34, 21]",1,5638
hong_canada,"[34, 20, 80]",1,5639
maynard_harness,"[30, 34, 80]",1,5640
angelita_dollar,[21],3,5641
beatrice_dew,[36],1,5642
pattie_labonte,[30],3,5643
lou_quintero,[34],1,5644
tiara_mccune,"[34, 38]",1,5645
reed_mcdermott,"[37, 30]",1,5646
fredric_benjamin,[34],1,5647
edwardo_koenig,[15],3,5648
reta_schell,"[34, 80]",2,5649
kermit_valentine,"[34, 80]",2,5650
candice_henry,[34],1,5651
erna_ethridge,[8],3,5652
fidel_southern,"[30, 34]",2,5653
virgil_mayfield,[80],2,5654
renita_grenier,[80],1,5655
winifred_bonds,"[80, 34]",2,5656
belinda_self,"[30, 54]",3,5657
karl_jansen,"[38, 30]",3,5658
chloe_denman,"[37, 80]",1,5659
andre_corbitt,"[34, 80]",2,5660
demarcus_hart,"[37, 38, 34]",3,5661
ike_wilson,[34],3,5662
francis_crouse,"[6, 28]",1,5663
quinton_lew,[40],1,5664
camille_easterling,[30],2,5665
mae_kemp,"[30, 34, 20]",3,5666
tyron_ives,[80],2,5667
brandie_booth,[20],1,5668
chelsey_hills,"[54, 80]",1,5669
harlan_hardaway,[34],2,5670
orlando_burnside,"[34, 37]",1,5671
victor_hetrick,[34],2,5672
geraldine_burnette,[80],2,5673
marlon_deane,"[37, 30]",1,5674
anna_sampson,[15],2,5675
sharron_headley,[80],1,5676
liza_cary,"[30, 34]",3,5677
cristopher_billings,[20],2,5678
luann_arreola,"[62, 34]",1,5679
antony_sam,"[34, 12]",3,5680
rueben_grider,[30],2,5681
nicholas_seal,"[30, 28, 24]",1,5682
katie_osteen,"[40, 34]",2,5683
edmund_bragg,[80],2,5684
susana_rosen,"[20, 62]",2,5685
nelly_furlong,[30],2,5686
gerry_brewster,"[80, 36, 12]",1,5687
sung_ogden,"[37, 30, 34]",2,5688
donald_maclean,[80],2,5689
danny_winstead,"[30, 37, 38]",2,5690
theodore_haynes,"[80, 24]",3,5691
tyra_blodgett,"[36, 34]",1,5692
mary_cooper,[28],3,5693
lacy_easton,"[80, 34]",1,5694
brittney_mabry,[80],3,5695
will_poindexter,"[34, 38]",2,5696
lester_alicea,[30],2,5697
jared_sheets,[34],2,5698
jake_luttrell,[20],2,5699
rueben_mears,[30],2,5700
branden_hobson,[80],2,5701
marian_goodrich,[30],2,5702
jospeh_romero,"[80, 30]",2,5703
percy_swan,[80],3,5704
sun_ash,[38],2,5705
theron_newberry,"[15, 34]",1,5706
larry_peter,[34],2,5707
hosea_steward,[30],2,5708
becky_luttrell,[15],3,5709
elbert_winchester,"[37, 6]",1,5710
stacey_skeen,"[37, 40]",3,5711
clifford_rohde,[38],3,5712
ida_blaylock,[21],1,5713
elliott_coburn,[34],2,5714
windy_duval,[80],2,5715
dewitt_pickard,"[34, 28]",1,5716
roslyn_hadden,"[34, 30, 24, 80]",1,5717
clementine_nugent,"[24, 37]",2,5718
jackie_eddy,[34],1,5719
lesley_rainey,"[30, 28]",2,5720
jaime_barba,"[37, 34, 3]",2,5721
nigel_button,[80],2,5722
lacey_dickinson,"[8, 30]",1,5723
marianna_mason,"[34, 80]",3,5724
shane_richey,[80],1,5725
hugo_cortez,[34],2,5726
ellen_gallardo,[34],3,5727
roderick_willey,"[1, 80, 36]",1,5728
micaela_daniels,[80],1,5729
dessie_applegate,"[80, 30]",2,5730
dana_gavin,"[8, 34]",3,5731
tana_slack,[34],1,5732
dorothea_wooldridge,"[34, 80]",2,5733
nick_box,"[30, 12]",2,5734
raven_mcconnell,"[80, 38, 30]",2,5735
lou_tellez,"[12, 34]",2,5736
elisa_alvarado,[80],1,5737
charles_peel,[34],1,5738
helene_daigle,[37],2,5739
steven_roque,"[34, 37, 80]",1,5740
ulysses_hickson,[30],3,5741
corine_coyle,"[34, 30]",1,5742
lou_cloud,[20],3,5743
lee_olmstead,[40],3,5744
chloe_skinner,"[36, 80]",1,5745
garry_salter,"[34, 30]",2,5746
helena_buss,[28],3,5747
louann_croteau,"[80, 62]",3,5748
delilah_lyon,[34],1,5749
cora_pettigrew,[34],3,5750
dortha_pruett,[80],2,5751
julian_parham,[12],1,5752
wes_canady,"[34, 38]",3,5753
holli_dent,"[80, 6]",2,5754
terry_fultz,"[4, 37]",1,5755
treva_barfield,[30],2,5756
jonathan_jewett,[37],2,5757
annmarie_theriot,"[80, 34, 62]",1,5758
catherine_ross,"[80, 24]",2,5759
jamie_martin,[34],3,5760
brenton_teague,"[6, 36]",2,5761
burl_talbert,"[34, 80, 15]",1,5762
jerrod_mcgriff,[37],1,5763
ivory_pellegrino,"[40, 34, 80]",1,5764
melva_rojas,[34],2,5765
rosella_royer,[34],3,5766
miguel_huston,[54],1,5767
gene_bromley,[80],2,5768
will_frazer,[34],2,5769
lori_choate,"[34, 15]",1,5770
porfirio_lewandowski,"[37, 34]",1,5771
horacio_card,"[40, 80, 34]",1,5772
iola_snyder,"[34, 28, 80]",3,5773
donald_cloud,"[34, 37]",3,5774
janis_langlois,[34],1,5775
wade_rush,"[36, 30]",3,5776
earline_soria,"[34, 80, 37]",2,5777
kristie_elias,"[37, 24, 28]",1,5778
cori_mitchell,"[80, 30]",2,5779
martin_whitney,"[40, 34]",3,5780
ericka_tate,"[80, 34, 8]",2,5781
myrtis_locklear,[12],2,5782
dannie_broadnax,"[15, 80]",2,5783
